Feature ID	Taxon	Confidence
K02996	RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9	1
K03040	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	1
K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	1
K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	1
K03048	rpoE; DNA-directed RNA polymerase subunit delta	1
K03060	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	1
K03070	secA; preprotein translocase subunit SecA	1
K03071	secB; preprotein translocase subunit SecB	1
K03072	secD; preprotein translocase subunit SecD	1
K03073	secE; preprotein translocase subunit SecE	1
K03074	secF; preprotein translocase subunit SecF	1
K03075	secG; preprotein translocase subunit SecG	1
K03076	secY; preprotein translocase subunit SecY	1
K03078	ulaD, sgaH, sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85]	1
K03079	ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]	1
K03086	rpoD; RNA polymerase primary sigma factor	1
K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily	1
K03089	rpoH; RNA polymerase sigma-32 factor	1
K03090	sigB; RNA polymerase sigma-B factor	1
K03091	sigH; RNA polymerase sporulation-specific sigma factor	1
K03092	rpoN; RNA polymerase sigma-54 factor	1
K03095	sprL; SprT-like protein	1
K03098	APOD; apolipoprotein D and lipocalin family protein	1
K03100	lepB; signal peptidase I [EC:3.4.21.89]	1
K03101	lspA; signal peptidase II [EC:3.4.23.36]	1
K03106	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]	1
K03110	ftsY; fused signal recognition particle receptor	1
K03111	ssb; single-strand DNA-binding protein	1
K03112	damX; DamX protein	1
K03113	EIF1, SUI1; translation initiation factor 1	1
K03116	tatA; sec-independent protein translocase protein TatA	1
K03117	tatB; sec-independent protein translocase protein TatB	1
K03118	tatC; sec-independent protein translocase protein TatC	1
K03119	tauD; taurine dioxygenase [EC:1.14.11.17]	1
K03146	THI4, THI1; cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60]	1
K03147	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]	1
K03148	thiF; sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]	1
K03149	thiG; thiazole synthase [EC:2.8.1.10]	1
K03150	thiH; 2-iminoacetate synthase [EC:4.1.99.19]	1
K03151	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]	1
K03152	thiJ; protein deglycase [EC:3.5.1.124]	1
K03153	thiO; glycine oxidase [EC:1.4.3.19]	1
K03154	thiS; sulfur carrier protein	1
K03168	topA; DNA topoisomerase I [EC:5.99.1.2]	1
K03169	topB; DNA topoisomerase III [EC:5.99.1.2]	1
K03177	truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]	1
K03179	ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1
K03181	ubiC; chorismate--pyruvate lyase [EC:4.1.3.40]	1
K03182	ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	1
K03183	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	1
K03184	ubiF; 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase [EC:1.14.13.-]	1
K03185	ubiH; 2-octaprenyl-6-methoxyphenol hydroxylase [EC:1.14.13.-]	1
K03186	ubiX, bsdB, PAD1; flavin prenyltransferase [EC:2.5.1.129]	1
K03187	ureE; urease accessory protein	1
K03188	ureF; urease accessory protein	1
K03189	ureG; urease accessory protein	1
K03190	ureD, ureH; urease accessory protein	1
K03191	ureI; acid-activated urea channel	1
K03195	virB10, lvhB10; type IV secretion system protein VirB10	1
K03196	virB11, lvhB11; type IV secretion system protein VirB11	1
K03197	virB2, lvhB2; type IV secretion system protein VirB2	1
K03198	virB3, lvhB3; type IV secretion system protein VirB3	1
K03199	virB4, lvhB4; type IV secretion system protein VirB4	1
K03200	virB5, lvhB5; type IV secretion system protein VirB5	1
K03204	virB9, lvhB9; type IV secretion system protein VirB9	1
K03205	virD4, lvhD4; type IV secretion system protein VirD4	1
K03210	yajC; preprotein translocase subunit YajC	1
K03212	rumB; 23S rRNA (uracil747-C5)-methyltransferase [EC:2.1.1.189]	1
K03214	yfiF, trmG; RNA methyltransferase, TrmH family [EC:2.1.1.-]	1
K03215	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	1
K03216	trmL, cspR; tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	1
K03217	yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase	1
K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	1
K03260	EIF4G; translation initiation factor 4G	1
K03269	lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	1
K03270	kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	1
K03271	gmhA, lpcA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	1
K03272	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	1
K03273	gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	1
K03274	gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	1
K03281	TC.CIC; chloride channel protein, CIC family	1
K03282	mscL; large conductance mechanosensitive channel	1
K03284	corA; magnesium transporter	1
K03286	TC.OOP; OmpA-OmpF porin, OOP family	1
K03289	nupG; MFS transporter, NHS family, nucleoside permease	1
K03291	MFS.SET; MFS transporter, SET family, sugar efflux transporter	1
K03292	TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family	1
K03293	TC.AAT; amino acid transporter, AAT family	1
K03294	TC.APA; basic amino acid/polyamine antiporter, APA family	1
K03297	emrE, qac, mmr, smr; small multidrug resistance pump	1
K03298	TC.DME; drug/metabolite transporter, DME family	1
K03299	TC.GNTP; gluconate:H+ symporter, GntP family	1
K03300	TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family	1
K03303	lctP; lactate permease	1
K03304	tehA; tellurite resistance protein	1
K03305	TC.POT; proton-dependent oligopeptide transporter, POT family	1
K03306	TC.PIT; inorganic phosphate transporter, PiT family	1
K03307	TC.SSS; solute:Na+ symporter, SSS family	1
K03308	TC.NSS; neurotransmitter:Na+ symporter, NSS family	1
K03309	TC.DAACS; dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family	1
K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family	1
K03311	TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family	1
K03312	gltS; glutamate:Na+ symporter, ESS family	1
K03313	nhaA; Na+:H+ antiporter, NhaA family	1
K03314	nhaB; Na+:H+ antiporter, NhaB family	1
K03315	nhaC; Na+:H+ antiporter, NhaC family	1
K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	1
K03317	TC.CNT; concentrative nucleoside transporter, CNT family	1
K03319	TC.DASS; divalent anion:Na+ symporter, DASS family	1
K03320	amt, AMT, MEP; ammonium transporter, Amt family	1
K03321	TC.SULP; sulfate permease, SulP family	1
K03322	mntH; manganese transport protein	1
K03324	yjbB; phosphate:Na+ symporter	1
K03325	ACR3, arsB; arsenite transporter	1
K03326	TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family	1
K03327	TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family	1
K03328	TC.PST; polysaccharide transporter, PST family	1
K03332	fruA; fructan beta-fructosidase [EC:3.2.1.80]	1
K03335	iolE; inosose dehydratase [EC:4.2.1.44]	1
K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]	1
K03337	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]	1
K03338	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]	1
K03339	iolJ; 6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]	1
K03340	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]	1
K03342	pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	1
K03343	puo; putrescine oxidase [EC:1.4.3.10]	1
K03346	dnaB; replication initiation and membrane attachment protein	1
K03365	E3.5.4.21; creatinine deaminase [EC:3.5.4.21]	1
K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	1
K03367	dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	1
K03385	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1
K03386	PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	1
K03387	ahpF; alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]	1
K03394	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	1
K03395	aac3-I; aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]	1
K03399	cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	1
K03402	argR, ahrC; transcriptional regulator of arginine metabolism	1
K03404	chlD, bchD; magnesium chelatase subunit D [EC:6.6.1.1]	1
K03405	chlI, bchI; magnesium chelatase subunit I [EC:6.6.1.1]	1
K03406	mcp; methyl-accepting chemotaxis protein	1
K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	1
K03408	cheW; purine-binding chemotaxis protein CheW	1
K03409	cheX; chemotaxis protein CheX	1
K03410	cheC; chemotaxis protein CheC	1
K03411	cheD; chemotaxis protein CheD [EC:3.5.1.44]	1
K03412	cheB; two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	1
K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY	1
K03415	cheV; two-component system, chemotaxis family, chemotaxis protein CheV	1
K03416	E2.1.3.1-5S; methylmalonyl-CoA carboxyltransferase 5S subunit [EC:2.1.3.1]	1
K03424	tatD; TatD DNase family protein [EC:3.1.21.-]	1
K03426	E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]	1
K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	1
K03429	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	1
K03430	phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	1
K03431	glmM; phosphoglucosamine mutase [EC:5.4.2.10]	1
K03433	psmB, prcB; proteasome beta subunit [EC:3.4.25.1]	1
K03435	fruR1, fruR; LacI family transcriptional regulator, fructose operon transcriptional repressor	1
K03436	fruR2, fruR; DeoR family transcriptional regulator, fructose operon transcriptional repressor	1
K03437	spoU; RNA methyltransferase, TrmH family	1
K03438	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	1
K03439	trmB, METTL1; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	1
K03442	mscS; small conductance mechanosensitive channel	1
K03445	nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump	1
K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein	1
K03449	MFS.CP; MFS transporter, CP family, cyanate transporter	1
K03451	TC.BCT; betaine/carnitine transporter, BCCT family	1
K03453	TC.BASS; bile acid:Na+ symporter, BASS family	1
K03455	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family	1
K03457	TC.NCS1; nucleobase:cation symporter-1, NCS1 family	1
K03458	TC.NCS2; nucleobase:cation symporter-2, NCS2 family	1
K03462	NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	1
K03465	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	1
K03466	ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	1
K03469	rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]	1
K03470	rnhB; ribonuclease HII [EC:3.1.26.4]	1
K03471	rnhC; ribonuclease HIII [EC:3.1.26.4]	1
K03472	epd; D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72]	1
K03473	pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]	1
K03474	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]	1
K03475	PTS-Ula-EIIC, ulaA, sgaT; PTS system, ascorbate-specific IIC component	1
K03476	ulaG; L-ascorbate 6-phosphate lactonase [EC:3.1.1.-]	1
K03478	chbG; chitin disaccharide deacetylase [EC:3.5.1.105]	1
K03481	glvR; RpiR family transcriptional regulator, glv operon transcriptional regulator	1
K03482	yidP; GntR family transcriptional regulator, glv operon transcriptional regulator	1
K03483	mtlR; mannitol operon transcriptional antiterminator	1
K03484	scrR; LacI family transcriptional regulator, sucrose operon repressor	1
K03486	treR2, treR; GntR family transcriptional regulator, trehalose operon transcriptional repressor	1
K03487	ascG; LacI family transcriptional regulator, asc operon repressor	1
K03488	licT, bglG; beta-glucoside operon transcriptional antiterminator	1
K03489	yydK; GntR family transcriptional regulator, transcriptional regulator of bglA	1
K03490	chbR, celD; AraC family transcriptional regulator, dual regulator of chb operon	1
K03491	licR; lichenan operon transcriptional antiterminator	1
K03492	ydhQ; GntR family transcriptional regulator	1
K03493	bglG1; transcriptional antiterminator	1
K03495	gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme	1
K03496	parA, soj; chromosome partitioning protein	1
K03497	parB, spo0J; chromosome partitioning protein, ParB family	1
K03498	trkH, trkG, ktrB; trk system potassium uptake protein	1
K03499	trkA, ktrA; trk system potassium uptake protein	1
K03500	rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	1
K03501	gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	1
K03502	umuC; DNA polymerase V	1
K03503	umuD; DNA polymerase V [EC:3.4.21.-]	1
K03517	nadA; quinolinate synthase [EC:2.5.1.72]	1
K03518	coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	1
K03521	fixA, etfB; electron transfer flavoprotein beta subunit	1
K03522	fixB, etfA; electron transfer flavoprotein alpha subunit	1
K03523	bioY; biotin transport system substrate-specific component	1
K03524	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	1
K03525	coaX; type III pantothenate kinase [EC:2.7.1.33]	1
K03526	gcpE, ispG; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	1
K03527	ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	1
K03528	zipA; cell division protein ZipA	1
K03529	smc; chromosome segregation protein	1
K03530	hupB; DNA-binding protein HU-beta	1
K03531	ftsZ; cell division protein FtsZ	1
K03535	gudP; MFS transporter, ACS family, glucarate transporter	1
K03536	rnpA; ribonuclease P protein component [EC:3.1.26.5]	1
K03543	emrA; membrane fusion protein, multidrug efflux system	1
K03544	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX	1
K03545	tig; trigger factor	1
K03546	sbcC, rad50; DNA repair protein SbcC/Rad50	1
K03547	sbcD, mre11; DNA repair protein SbcD/Mre11	1
K03548	perM; putative permease	1
K03549	kup; KUP system potassium uptake protein	1
K03550	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]	1
K03551	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]	1
K03553	recA; recombination protein RecA	1
K03554	rdgC; recombination associated protein RdgC	1
K03555	mutS; DNA mismatch repair protein MutS	1
K03557	fis; Fis family transcriptional regulator, factor for inversion stimulation protein	1
K03558	cvpA; membrane protein required for colicin V production	1
K03559	exbD; biopolymer transport protein ExbD	1
K03560	tolR; biopolymer transport protein TolR	1
K03561	exbB; biopolymer transport protein ExbB	1
K03562	tolQ; biopolymer transport protein TolQ	1
K03563	csrA; carbon storage regulator	1
K03564	BCP, PRXQ, DOT5; peroxiredoxin Q/BCP [EC:1.11.1.15]	1
K03565	recX; regulatory protein	1
K03566	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1
K03567	gcvR; glycine cleavage system transcriptional repressor	1
K03568	tldD; TldD protein	1
K03569	mreB; rod shape-determining protein MreB and related proteins	1
K03570	mreC; rod shape-determining protein MreC	1
K03571	mreD; rod shape-determining protein MreD	1
K03572	mutL; DNA mismatch repair protein MutL	1
K03573	mutH; DNA mismatch repair protein MutH	1
K03574	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	1
K03575	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]	1
K03576	metR; LysR family transcriptional regulator, regulator for metE and metH	1
K03577	acrR, smeT; TetR/AcrR family transcriptional regulator, acrAB operon repressor	1
K03578	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]	1
K03580	hepA; ATP-dependent helicase HepA [EC:3.6.4.-]	1
K03581	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	1
K03582	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	1
K03583	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	1
K03584	recO; DNA repair protein RecO (recombination protein O)	1
K03585	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system	1
K03586	ftsL; cell division protein FtsL	1
K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	1
K03588	ftsW, spoVE; cell division protein FtsW	1
K03589	ftsQ; cell division protein FtsQ	1
K03590	ftsA; cell division protein FtsA	1
K03591	ftsN; cell division protein FtsN	1
K03592	pmbA; PmbA protein	1
K03593	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning	1
K03594	bfr; bacterioferritin [EC:1.16.3.1]	1
K03595	era, ERAL1; GTPase	1
K03596	lepA; GTP-binding protein LepA	1
K03597	rseA; sigma-E factor negative regulatory protein RseA	1
K03598	rseB; sigma-E factor negative regulatory protein RseB	1
K03599	sspA, mglA; stringent starvation protein A	1
K03600	sspB; stringent starvation protein B	1
K03601	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1
K03602	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	1
K03603	fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA	1
K03604	purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor	1
K03605	hyaD, hybD; hydrogenase maturation protease [EC:3.4.23.-]	1
K03606	wcaJ; putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase	1
K03607	proQ; ProP effector	1
K03608	minE; cell division topological specificity factor	1
K03609	minD; septum site-determining protein MinD	1
K03610	minC; septum site-determining protein MinC	1
K03611	dsbB; disulfide bond formation protein DsbB	1
K03612	rnfG; electron transport complex protein RnfG	1
K03613	rnfE; electron transport complex protein RnfE	1
K03614	rnfD; electron transport complex protein RnfD	1
K03615	rnfC; electron transport complex protein RnfC	1
K03616	rnfB; electron transport complex protein RnfB	1
K03617	rnfA; electron transport complex protein RnfA	1
K03620	hyaC; Ni/Fe-hydrogenase 1 B-type cytochrome subunit	1
K03621	plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]	1
K03623	yhcO; ribonuclease inhibitor	1
K03624	greA; transcription elongation factor GreA	1
K03625	nusB; N utilization substance protein B	1
K03628	rho; transcription termination factor Rho	1
K03629	recF; DNA replication and repair protein RecF	1
K03630	radC; DNA repair protein RadC	1
K03631	recN; DNA repair protein RecN (Recombination protein N)	1
K03633	mukF; chromosome partition protein MukF	1
K03634	lolA; outer membrane lipoprotein carrier protein	1
K03635	MOCS2B, moaE; molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1
K03636	moaD, cysO; sulfur-carrier protein	1
K03637	moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]	1
K03638	moaB; molybdopterin adenylyltransferase [EC:2.7.7.75]	1
K03639	moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]	1
K03640	pal; peptidoglycan-associated lipoprotein	1
K03641	tolB; TolB protein	1
K03642	rlpA; rare lipoprotein A	1
K03643	lptE, rlpB; LPS-assembly lipoprotein	1
K03644	lipA; lipoyl synthase [EC:2.8.1.8]	1
K03645	seqA; negative modulator of initiation of replication	1
K03646	tolA; colicin import membrane protein	1
K03647	nrdI; protein involved in ribonucleotide reduction	1
K03648	UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]	1
K03649	mug; double-stranded uracil-DNA glycosylase [EC:3.2.2.28]	1
K03650	mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]	1
K03651	cpdA; 3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	1
K03652	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1
K03653	K03653; N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18]	1
K03654	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	1
