Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
"ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]"	K09773	9	0	0	1	1.37931034482758e-05	1.53256704980843e-06	13639	1515.44444444444	1153.5
"ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]"	K01524	9	0	4	4	8.2829384677171e-05	9.20326496413011e-06	13265	1473.88888888889	249
"praC, xylH; 4-oxalocrotonate tautomerase [EC:5.3.2.6]"	K01821	9	0	4	5	3.21894785504487e-05	3.57660872782763e-06	13533	1503.66666666667	439
"prdX, proX; Ala-tRNA(Pro) deacylase [EC:3.1.1.-]"	K19055	9	0	4	3	-4.03861896975907e-05	-4.48735441084341e-06	15249.5	1694.38888888889	942
"PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]"	K03386	9	0	6	3	-0.000157911386176992	-1.75457095752213e-05	17425	1936.11111111111	534
"prfA, MTRF1, MRF1; peptide chain release factor 1"	K02835	9	0	2	7	0.000191100873220156	2.12334303577951e-05	9772.5	1085.83333333333	379
"PRK, prkB; phosphoribulokinase [EC:2.7.1.19]"	K00855	9	0	5	4	0.00013411420089629	1.49015778773656e-05	14509	1612.11111111111	45
"PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]"	K00948	9	0	2	2	-1.59941096111314e-06	-1.77712329012571e-07	14310	1590	761
"psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"	K01613	9	0	1	3	6.73365404584236e-05	7.48183782871374e-06	12448.5	1383.16666666667	655.5
"PTER, php; phosphotriesterase-related protein"	K07048	9	0	0	9	0.000326491241146866	3.6276804571874e-05	6880.5	764.5	233
"PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]"	K01056	9	0	3	6	0.00105927853816887	0.000117697615352097	8703	967	48
"PTH2; peptidyl-tRNA hydrolase, PTH2 family [EC:3.1.1.29]"	K04794	9	0	1	8	0.00195836863837702	0.000217596515375224	5471	607.888888888889	3
"PTS-Aga-EIIA, agaF; PTS system, N-acetylgalactosamine-specific IIA component [EC:2.7.1.-]"	K02744	9	0	5	2	-6.24579541376699e-05	-6.93977268196332e-06	16045	1782.77777777778	527
"PTS-Aga-EIIB, agaV; PTS system, N-acetylgalactosamine-specific IIB component [EC:2.7.1.-]"	K02745	9	0	3	6	0.000445365670237665	4.94850744708517e-05	10595	1177.22222222222	61
"PTS-Aga-EIIC, agaW; PTS system, N-acetylgalactosamine-specific IIC component"	K02746	9	0	3	6	0.000170848604127287	1.89831782363652e-05	11360	1262.22222222222	99
"PTS-Aga-EIID, agaE; PTS system, N-acetylgalactosamine-specific IID component"	K02747	9	0	5	4	3.18897409265143e-05	3.54330454739048e-06	14441	1604.55555555556	108
"PTS-Bgl-EIIA, bglF, bglP; PTS system, beta-glucoside-specific IIA component [EC:2.7.1.-]"	K02755	9	0	3	6	0.000643399224050582	7.14888026722869e-05	9027	1003	49
"PTS-Bgl-EIIC, bglF, bglP; PTS system, beta-glucoside-specific IIC component"	K02757	9	0	4	5	1.18034469567982e-07	1.31149410631091e-08	13114	1457.11111111111	152
"PTS-Cel-EIIA, celC, chbA; PTS system, cellobiose-specific IIA component [EC:2.7.1.196 2.7.1.205]"	K02759	9	0	3	6	0.000304254352486359	3.3806039165151e-05	9989	1109.88888888889	110
"PTS-Cel-EIIB, celA, chbB; PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205]"	K02760	9	0	5	4	3.35621286870853e-05	3.72912540967614e-06	14558	1617.55555555556	234
"PTS-Cel-EIIC, celB, chbC; PTS system, cellobiose-specific IIC component"	K02761	9	0	3	5	5.97202313839168e-05	6.63558126487965e-06	13441.5	1493.5	262
"PTS-EI.PTSI, ptsI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]"	K08483	9	0	5	2	-1.02100196132455e-05	-1.13444662369394e-06	15425	1713.88888888889	622
"PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component [EC:2.7.1.202]"	K02768	9	0	3	6	0.000334400302192391	3.71555891324878e-05	10201	1133.44444444444	110
"PTS-Fru-EIIB, fruA; PTS system, fructose-specific IIB component [EC:2.7.1.202]"	K02769	9	0	4	5	0.000315343323969611	3.50381471077345e-05	11820	1313.33333333333	138
"PTS-Fru-EIIC, fruA; PTS system, fructose-specific IIC component"	K02770	9	0	4	1	-9.45074345587919e-05	-1.0500826062088e-05	16672.5	1852.5	667.5
"PTS-Gat-EIIA, gatA, sgcA; PTS system, galactitol-specific IIA component [EC:2.7.1.200]"	K02773	9	0	3	6	2.10246393227267e-05	2.33607103585852e-06	12879	1431	465
"PTS-Gat-EIIB, gatB, sgcB; PTS system, galactitol-specific IIB component [EC:2.7.1.200]"	K02774	9	0	5	3	4.7230008292396e-06	5.24777869915511e-07	14883.5	1653.72222222222	517.5
"PTS-Gat-EIIC, gatC, sgcC; PTS system, galactitol-specific IIC component"	K02775	9	0	6	3	-0.000340806022486323	-3.78673358318137e-05	18096	2010.66666666667	323
"PTS-Gfr-EIIA, gfrA; PTS system, fructoselysine/glucoselysine-specific IIA component [EC:2.7.1.-]"	K19506	9	0	7	2	0.000124347515017909	1.38163905575455e-05	18416	2046.22222222222	18
"PTS-Gfr-EIIB, gfrB; PTS system, fructoselysine/glucoselysine-specific IIB component [EC:2.7.1.-]"	K19507	9	0	5	4	0.00020696478869852	2.29960876331689e-05	13202	1466.88888888889	84
"PTS-Gfr-EIIC, gfrC; PTS system, fructoselysine/glucoselysine-specific IIC component"	K19508	9	0	4	5	0.000199775091194867	2.21972323549852e-05	12204	1356	124
"PTS-Glc-EIIA, crr; PTS system, sugar-specific IIA component [EC:2.7.1.-]"	K02777	9	0	3	5	0.000116226878963548	1.29140976626164e-05	12142.5	1349.16666666667	299
"PTS-Glc-EIIC, ptsG; PTS system, glucose-specific IIC component"	K02779	9	0	3	5	4.28852003862608e-05	4.76502226514008e-06	13706	1522.88888888889	369
"PTS-Glv-EIIC, glvC, malP, aglA; PTS system, alpha-glucoside-specific IIC component"	K02750	9	0	3	4	0.000267271038495458	2.96967820550509e-05	12028	1336.44444444444	129
"PTS-Gut-EIIA, srlB; PTS system, glucitol/sorbitol-specific IIA component [EC:2.7.1.198]"	K02781	9	0	2	6	0.00091226264414524	0.000101362516016138	8089	898.777777777778	26
"PTS-Gut-EIIC, srlA; PTS system, glucitol/sorbitol-specific IIC component"	K02783	9	0	2	6	0.00025794523038282	2.86605811536467e-05	9725.5	1080.61111111111	311
"PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr"	K11183	9	0	0	1	5.15995872033024e-06	5.7332874670336e-07	13906.5	1545.16666666667	1383
"PTS-HPR.PTSH, ptsH; phosphocarrier protein HPr"	K02784	9	0	4	5	5.61968304796799e-05	6.24409227551999e-06	13782.5	1531.38888888889	109
"PTS-Lac-EIIA, lacF; PTS system, lactose-specific IIA component [EC:2.7.1.207]"	K02786	9	0	4	3	3.5442628875696e-05	3.93806987507734e-06	14900	1655.55555555556	180
"PTS-Lac-EIIC, lacE; PTS system, lactose-specific IIC component"	K02788	9	0	1	6	0.000102993172840153	1.14436858711281e-05	10880	1208.88888888889	654
"PTS-Man-EIIA, manX; PTS system, mannose-specific IIA component [EC:2.7.1.191]"	K02793	9	0	5	4	0.000168281132403194	1.86979036003549e-05	13292	1476.88888888889	166
"PTS-Man-EIIB, manX; PTS system, mannose-specific IIB component [EC:2.7.1.191]"	K02794	9	0	4	4	-2.29068157078194e-05	-2.54520174531327e-06	14462.5	1606.94444444444	531
"PTS-Man-EIIC, manY; PTS system, mannose-specific IIC component"	K02795	9	0	3	5	0.000461389706377681	5.12655229308534e-05	11872	1319.11111111111	16
"PTS-Man-EIID, manZ; PTS system, mannose-specific IID component"	K02796	9	0	4	5	0.000421083693158157	4.6787077017573e-05	12406	1378.44444444444	22
"PTS-Mtl-EIIC, mtlA, cmtA; PTS system, mannitol-specific IIC component"	K02800	9	0	3	6	0.000124456214895129	1.38284683216811e-05	11259	1251	536
"PTS-Nag-EIIB, nagE; PTS system, N-acetylglucosamine-specific IIB component [EC:2.7.1.193]"	K02803	9	4	0	0	0	0	7783	1556.6	1384.5
"PTS-Nag-EIIC, nagE; PTS system, N-acetylglucosamine-specific IIC component"	K02804	9	0	3	6	0.000726220581961937	8.06911757735485e-05	9367	1040.77777777778	41
"PTS-Ntr-EIIA, ptsN; PTS system, nitrogen regulatory IIA component [EC:2.7.1.-]"	K02806	9	1	0	0	0	0	12726.5	1590.8125	1384.5
"PTS-Scr-EIIC, scrA, sacP, sacX, ptsS; PTS system, sucrose-specific IIC component"	K02810	9	0	3	0	-0.000137323167670613	-1.52581297411792e-05	17096.5	1899.61111111111	1384.5
"PTS-Tre-EIIC, treB; PTS system, trehalose-specific IIC component"	K02819	9	0	2	5	0.000138521755348497	1.5391306149833e-05	11309	1256.55555555556	291
"PTS-Ula-EIIA, ulaC, sgaA; PTS system, ascorbate-specific IIA component [EC:2.7.1.194]"	K02821	9	5	0	0	0	0	6328	1582	1384.5
"PTS-Ula-EIIB, ulaB, sgaB; PTS system, ascorbate-specific IIB component [EC:2.7.1.194]"	K02822	9	0	3	4	6.63519615031013e-05	7.37244016701126e-06	13412	1490.22222222222	70
"PTS-Ula-EIIC, ulaA, sgaT; PTS system, ascorbate-specific IIC component"	K03475	9	0	3	2	-3.26903369534949e-05	-3.63225966149943e-06	15290.5	1698.94444444444	883.5
"punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]"	K03783	9	0	1	8	0.000759753855814002	8.44170950904447e-05	7537	837.444444444444	8
"purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]"	K01939	9	5	0	0	0	0	6439.5	1609.875	1496
"purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]"	K01756	9	3	0	0	0	0	9765.5	1627.58333333333	1492.5
"purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]"	K00764	9	0	4	5	0.000784480864982528	8.71645405536143e-05	10761	1195.66666666667	65
"purL, PFAS; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]"	K01952	9	0	2	6	0.000283950485511609	3.15500539457343e-05	9910	1101.11111111111	185
"purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor"	K03604	9	0	7	2	-0.000263522663047922	-2.92802958942135e-05	19483	2164.77777777778	643
"putA; RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]"	K13821	9	0	6	2	0.000333925517825306	3.71028353139229e-05	15483.5	1720.38888888889	14
"puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]"	K09471	9	3	0	0	0	0	9620.5	1603.41666666667	1384.5
"PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]"	K00688	9	0	6	3	-9.50906459844024e-05	-1.05656273316003e-05	16551	1839	552
"pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]"	K00609	9	0	3	5	0.000855745888041858	9.50828764490954e-05	9998	1110.88888888889	18
"pyrG, CTPS; CTP synthase [EC:6.3.4.2]"	K01937	9	9	0	0	0	NA	0	NA	Inf
"pyrP, uraA; uracil permease"	K02824	9	0	1	1	2.91858678955454e-05	3.24287421061615e-06	13690.5	1521.16666666667	655
"QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]"	K01886	9	0	3	6	0.000228472840206104	2.53858711340115e-05	11916	1324	54
"qor, CRYZ; NADPH2:quinone reductase [EC:1.6.5.5]"	K00344	9	0	2	6	0.000241334124554784	2.68149027283094e-05	10462.5	1162.5	182
"qseB; two-component system, OmpR family, response regulator QseB"	K07666	9	0	2	7	0.000312059513495233	3.46732792772481e-05	9413	1045.88888888889	97
"qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]"	K07645	9	0	5	4	0.000206219110126331	2.29132344584813e-05	13399	1488.77777777778	88
"queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]"	K01737	9	0	5	4	-0.000105376385168052	-1.17084872408947e-05	14739	1637.66666666667	173
"RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]"	K01887	9	0	4	3	4.80928694772601e-05	5.34365216414001e-06	13934	1548.22222222222	463
"rbsK, RBKS; ribokinase [EC:2.7.1.15]"	K00852	9	8	0	0	0	0	1747	1747	1747
"regX3; two-component system, OmpR family, response regulator RegX3"	K07776	9	0	6	2	-0.000125463566870897	-1.39403963189885e-05	17424.5	1936.05555555556	957
"relE, stbE; mRNA interferase RelE/StbE"	K06218	9	0	6	3	-0.000283058081271933	-3.14508979191037e-05	18408.5	2045.38888888889	1125
"resB, ccs1; cytochrome c biogenesis protein"	K07399	9	8	0	0	0	0	1747	1747	1747
"RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]"	K09516	9	0	4	5	0.000360219696554234	4.00244107282482e-05	11626	1291.77777777778	35
"rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]"	K01790	9	0	5	3	-0.000175982013947185	-1.95535571052428e-05	16693.5	1854.83333333333	612
"rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"	K00067	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]"	K01709	9	0	3	6	0.000315403226327151	3.5044802925239e-05	10863.5	1207.05555555556	77
"ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]"	K01497	9	8	0	0	0	0	1747	1747	1747
"ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]"	K02858	9	0	5	4	0.000124167505981219	1.37963895534688e-05	15280	1697.77777777778	72
"ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"	K14652	9	0	8	1	-0.000180708997164067	-2.00787774626741e-05	18969.5	2107.72222222222	361
"ribE, RIB5; riboflavin synthase [EC:2.5.1.9]"	K00793	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"	K00794	9	0	2	4	6.44191008799203e-05	7.1576778755467e-06	12372	1374.66666666667	633.5
"ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]"	K09022	9	0	5	4	-0.000149234675207352	-1.65816305785946e-05	16084	1787.11111111111	63
"rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]"	K02427	9	1	0	0	0	0	12531.5	1566.4375	1384.5
"rlmL, rlmK; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]"	K12297	9	0	4	5	5.71598547532748e-05	6.35109497258609e-06	12549.5	1394.38888888889	365
"rnc, DROSHA, RNT1; ribonuclease III [EC:3.1.26.3]"	K03685	9	0	4	5	-6.63160762576375e-06	-7.36845291751528e-07	13937	1548.55555555556	877
"rng, cafA; ribonuclease G [EC:3.1.26.-]"	K08301	9	0	2	0	-2.05669083717864e-05	-2.2852120413096e-06	15166.5	1685.16666666667	1492.5
"rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]"	K03469	9	0	7	2	-0.000385651353021842	-4.28501503357603e-05	19394	2154.88888888889	587
"rnr, vacB; ribonuclease R [EC:3.1.-.-]"	K12573	9	5	1	0	-2.96296296296296e-05	-7.4074074074074e-06	7411	1852.75	1506
"rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]"	K00819	9	0	7	2	-0.000163289309949162	-1.8143256661018e-05	17378	1930.88888888889	234
"rodA, mrdB; rod shape determining protein RodA"	K05837	9	0	5	3	1.33840398750031e-05	1.48711554166701e-06	15266	1696.22222222222	228
"RP-L1, MRPL1, rplA; large subunit ribosomal protein L1"	K02863	9	0	5	2	-0.000184877689336125	-2.05419654817916e-05	17589	1954.33333333333	840
"RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10"	K02864	9	0	2	4	4.99258915977183e-05	5.54732128863537e-06	13145.5	1460.61111111111	415
"RP-L11, MRPL11, rplK; large subunit ribosomal protein L11"	K02867	9	0	5	0	-7.70915197819796e-05	-8.56572442021996e-06	17240.5	1915.61111111111	1384.5
"RP-L13, MRPL13, rplM; large subunit ribosomal protein L13"	K02871	9	2	0	1	1.14285714285715e-05	1.6326530612245e-06	10746.5	1535.21428571429	991
"RP-L14, MRPL14, rplN; large subunit ribosomal protein L14"	K02874	9	0	4	1	-8.21692917938224e-05	-9.12992131042471e-06	16709.5	1856.61111111111	1377
"RP-L15, MRPL15, rplO; large subunit ribosomal protein L15"	K02876	9	0	2	7	0.00098100968877211	0.000109001076530234	6645	738.333333333333	49
"RP-L16, MRPL16, rplP; large subunit ribosomal protein L16"	K02878	9	8	0	0	0	0	1701	1701	1701
"RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17"	K02879	9	0	1	8	0.000953111264255151	0.000105901251583906	6955	772.777777777778	18
"RP-L18, MRPL18, rplR; large subunit ribosomal protein L18"	K02881	9	6	0	0	0	0	4817	1605.66666666667	1506
"RP-L19, MRPL19, rplS; large subunit ribosomal protein L19"	K02884	9	0	2	0	-3.08148148148148e-05	-3.4238683127572e-06	15540.5	1726.72222222222	1384.5
"RP-L20, MRPL20, rplT; large subunit ribosomal protein L20"	K02887	9	2	0	1	1.66666666666667e-05	2.38095238095238e-06	10615.5	1516.5	1080.5
"RP-L21, MRPL21, rplU; large subunit ribosomal protein L21"	K02888	9	0	4	5	0.000146787104155119	1.63096782394576e-05	11848	1316.44444444444	406
"RP-L23, MRPL23, rplW; large subunit ribosomal protein L23"	K02892	9	5	0	0	0	0	6564	1641	1506
"RP-L25, rplY; large subunit ribosomal protein L25"	K02897	9	0	6	2	-0.000130050095268927	-1.44500105854363e-05	17640.5	1960.05555555556	488
"RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27"	K02899	9	0	5	4	0.000190834119782725	2.12037910869694e-05	13533	1503.66666666667	174
"RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28"	K02902	9	8	0	0	0	0	1709	1709	1709
"RP-L3, MRPL3, rplC; large subunit ribosomal protein L3"	K02906	9	8	0	0	0	0	1610	1610	1610
"RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30"	K02907	9	0	4	5	0.000330493778410361	3.67215309344845e-05	12975.5	1441.72222222222	66
"RP-L31, rpmE; large subunit ribosomal protein L31"	K02909	9	0	4	4	-7.69628562759424e-05	-8.55142847510471e-06	14904	1656	740
"RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32"	K02911	9	8	0	0	0	0	1610	1610	1610
"RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33"	K02913	9	0	4	5	0.000854051765324388	9.48946405915986e-05	11563	1284.77777777778	13
"RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35"	K02916	9	0	2	7	0.0019025077690147	0.000211389752112745	5458	606.444444444444	11
"RP-L4, MRPL4, rplD; large subunit ribosomal protein L4"	K02926	9	3	0	0	0	0	9765.5	1627.58333333333	1492.5
"RP-L5, MRPL5, rplE; large subunit ribosomal protein L5"	K02931	9	4	0	0	0	0	7796	1559.2	1384.5
"RP-L6, MRPL6, rplF; large subunit ribosomal protein L6"	K02933	9	8	0	0	0	0	1610	1610	1610
"RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12"	K02935	9	1	1	0	-1.42414860681114e-05	-1.78018575851393e-06	13446	1680.75	1492.5
"RP-L9, MRPL9, rplI; large subunit ribosomal protein L9"	K02939	9	9	0	0	0	NA	0	NA	Inf
"RP-S1, rpsA; small subunit ribosomal protein S1"	K02945	9	0	0	0	0	0	14232.5	1581.38888888889	1384.5
"RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10"	K02946	9	0	1	3	6.99787610050768e-05	7.77541788945298e-06	12575	1397.22222222222	503.5
"RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11"	K02948	9	0	3	3	-6.6491351493715e-05	-7.38792794374611e-06	15087.5	1676.38888888889	935.5
"RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12"	K02950	9	0	2	7	0.00277870097110494	0.000308744552344993	6999	777.666666666667	2
"RP-S13, rpsM; small subunit ribosomal protein S13"	K02952	9	0	3	5	0.000208136064573055	2.31262293970061e-05	10349	1149.88888888889	480
"RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14"	K02954	9	6	0	0	0	0	4832.5	1610.83333333333	1384.5
"RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15"	K02956	9	0	4	3	-1.89514655553924e-05	-2.1057183950436e-06	14762	1640.22222222222	1082
"RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16"	K02959	9	0	2	7	0.000539756082045407	5.99728980050452e-05	9658	1073.11111111111	55
"RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18"	K02963	9	0	1	4	9.06622654021187e-05	1.00735850446799e-05	11537.5	1281.94444444444	712
"RP-S19, rpsS; small subunit ribosomal protein S19"	K02965	9	0	1	2	3.56793071838664e-05	3.96436746487405e-06	13276	1475.11111111111	779
"RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2"	K02967	9	1	0	1	1e-05	1.25e-06	12422.5	1552.8125	1080.5
"RP-S20, rpsT; small subunit ribosomal protein S20"	K02968	9	0	0	8	0.000452607554055033	5.0289728228337e-05	6864	762.666666666667	108
"RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21"	K02970	9	0	1	1	3.49206349206344e-06	3.88007054673715e-07	14161	1573.44444444444	1038
"RP-S3, rpsC; small subunit ribosomal protein S3"	K02982	9	0	3	6	0.000951225650601203	0.000105691738955689	9808	1089.77777777778	41
"RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6"	K02990	9	0	3	5	0.000146944105060872	1.63271227845413e-05	11477	1275.22222222222	364
"RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7"	K02992	9	0	2	0	-2.85895003162556e-05	-3.17661114625062e-06	15398	1710.88888888889	1384.5
"RP-S8, rpsH; small subunit ribosomal protein S8"	K02994	9	7	0	0	0	0	3311	1655.5	1610
"RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9"	K02996	9	5	0	0	0	0	6526	1631.5	1506
"rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]"	K01783	9	0	4	2	-5.60565794661226e-05	-6.22850882956918e-06	15976	1775.11111111111	579
"rpoE; RNA polymerase sigma-70 factor, ECF subfamily"	K03088	9	0	5	2	-8.64043818916382e-05	-9.60048687684869e-06	16502.5	1833.61111111111	871
"rraA, menG; regulator of ribonuclease activity A"	K02553	9	0	4	4	5.88448065757817e-05	6.53831184175352e-06	13106	1456.22222222222	249
"rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]"	K06949	9	0	3	6	0.000363654299748242	4.04060333053603e-05	9168	1018.66666666667	268
"rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]"	K03500	9	0	5	4	-0.000124235431249722	-1.38039368055247e-05	14922	1658	317
"RTCB, rtcB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]"	K14415	9	0	6	3	0.000189983039556784	2.11092266174204e-05	17196	1910.66666666667	57
"saeR; two-component system, OmpR family, response regulator SaeR"	K10682	9	0	1	2	-1.05748135146992e-06	-1.17497927941103e-07	14069.5	1563.27777777778	1080.5
"saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]"	K10681	9	0	2	7	0.000268964713268545	2.98849681409494e-05	9421.5	1046.83333333333	185
"salK; two-component system, NarL family, secretion system sensor histidine kinase SalK"	K14988	9	0	3	6	0.00034427604785701	3.82528942063345e-05	11152.5	1239.16666666667	60
